Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,7.280000,7.380000,7.259000,7.350000,6.247564,29206121
2018-01-11,7.349000,7.450000,7.297000,7.344000,6.242464,28447094
2018-01-12,7.391000,7.448000,7.359000,7.448000,6.330865,21860572
2018-01-15,7.465000,7.516000,7.428000,7.481000,6.358915,19574432
2018-01-16,7.478000,7.510000,7.439000,7.477000,6.355515,18110019
2018-01-17,7.400000,7.457000,7.331000,7.398000,6.288364,21261370
2018-01-18,7.420000,7.429000,7.345000,7.379000,6.272214,17142419
2018-01-19,7.375000,7.448000,7.354000,7.400000,6.290065,15502621
2018-01-22,7.423000,7.535000,7.375000,7.495000,6.370816,24869495
2018-01-23,7.530000,7.569000,7.450000,7.490000,6.366565,29930004
2018-01-24,7.478000,7.533000,7.455000,7.480000,6.358066,14458879
2018-01-25,7.483000,7.601000,7.481000,7.601000,6.460917,19909292
2018-01-26,7.590000,7.650000,7.565000,7.634000,6.488967,14670963
2018-01-29,7.659000,7.674000,7.594000,7.643000,6.496617,23438452
2018-01-30,7.590000,7.617000,7.512000,7.563000,6.428616,22858509
2018-01-31,7.569000,7.632000,7.511000,7.568000,6.432866,21098911
2018-02-01,7.680000,7.730000,7.420000,7.639900,6.493982,25814905
2018-02-02,7.450000,7.467000,7.292000,7.354000,6.250964,35066327
2018-02-05,7.286000,7.322000,7.212000,7.255000,6.166813,20252138
2018-02-06,7.100000,7.230000,7.030000,7.085000,6.022312,33745565
2018-02-07,7.195000,7.268000,7.087000,7.227000,6.143013,24484234
2018-02-08,7.193000,7.287000,7.098000,7.131000,6.061412,27476160
2018-02-09,7.067000,7.098000,6.928000,7.009000,5.957711,63175950
2018-02-12,7.084000,7.153000,7.053000,7.097000,6.032512,20957507
2018-02-13,7.102000,7.124000,6.984000,6.998000,5.948362,25459770
2018-02-14,7.061000,7.077000,6.915000,6.968000,5.922860,33737532
2018-02-15,7.060000,7.140000,6.968000,6.993000,5.944111,18462918
2018-02-16,7.057000,7.077000,6.974000,7.059000,6.000212,24017531
2018-02-19,7.085000,7.117000,7.022000,7.022000,5.968761,10915409
2018-02-20,7.011000,7.071000,6.975000,7.026000,5.972162,16981677
2018-02-21,7.012000,7.030000,6.936000,6.970000,5.924561,14858037
2018-02-22,6.930000,6.978000,6.852000,6.970000,5.924561,26565691
2018-02-23,6.967000,6.968000,6.890000,6.910000,5.873560,21212909
2018-02-26,6.945000,6.960000,6.900000,6.959000,5.915210,15224216
2018-02-27,6.981000,6.998000,6.922000,6.950000,5.907561,14425654
2018-02-28,6.910000,6.940000,6.871000,6.890000,5.856560,21102558
2018-03-01,6.851000,6.880000,6.780000,6.790000,5.771560,30156640
2018-03-02,6.750000,6.750000,6.640000,6.642000,5.645758,28250550
2018-03-05,6.607000,6.673000,6.571000,6.610000,5.618557,20467163
2018-03-06,6.668000,6.764000,6.647000,6.650000,5.652558,19602466
2018-03-07,6.632000,6.649000,6.600000,6.630000,5.635558,15837388
2018-03-08,6.657000,6.717000,6.618000,6.652000,5.654258,18402445
2018-03-09,6.668000,6.702000,6.637000,6.646000,5.649158,15448901
2018-03-12,6.691000,6.700000,6.643000,6.674000,5.672958,23696540
2018-03-13,6.674000,6.764000,6.647000,6.670000,5.669559,20014352
2018-03-14,6.670000,6.697000,6.552000,6.570000,5.584557,19585295
2018-03-15,6.585000,6.604000,6.505000,6.528000,5.548857,20815734
2018-03-16,6.557000,6.678000,6.524000,6.651000,5.653408,49663059
2018-03-19,6.629000,6.652000,6.527000,6.553000,5.570107,16233600
2018-03-20,6.573000,6.617000,6.549000,6.597000,5.607508,27168959
2018-03-21,6.635000,6.661000,6.500000,6.531000,5.551407,26439075
2018-03-22,6.501000,6.595000,6.375000,6.445000,5.478307,40077092
2018-03-23,6.333000,6.382000,6.254000,6.274000,5.332955,33873856
2018-03-26,6.300000,6.319000,6.225000,6.261000,5.321905,57934122
2018-03-27,6.368000,6.370000,6.257000,6.289000,5.345705,55327520
2018-03-28,6.222000,6.342000,6.209000,6.342000,5.390755,27257271
2018-03-29,6.360000,6.485000,6.354000,6.429000,5.464706,152512915
2018-04-03,6.380000,6.419000,6.322000,6.366000,5.411155,278552550
2018-04-04,6.364000,6.373000,6.245000,6.350000,5.397555,188042877
2018-04-05,6.427000,6.549000,6.420000,6.510000,5.533557,51760732
2018-04-06,6.350000,6.408000,6.324000,6.346000,5.521376,67026659
2018-04-09,6.400000,6.467000,6.381000,6.431000,5.595331,100418612
2018-04-10,6.480000,6.495000,6.408000,6.421000,5.586630,127212639
2018-04-11,6.405000,6.431000,6.340000,6.348000,5.523116,151503776
2018-04-12,6.347000,6.372000,6.315000,6.329000,5.506585,101189760
2018-04-13,6.353000,6.498000,6.338000,6.410000,5.577060,46476461
2018-04-16,6.408000,6.452000,6.395000,6.415000,5.581410,46442816
2018-04-17,6.432000,6.485000,6.402000,6.402000,5.570100,138465664
2018-04-18,6.411000,6.513000,6.383000,6.492000,5.648404,106455603
2018-04-19,6.476000,6.538000,6.476000,6.518000,5.671026,22079534
2018-04-20,6.521000,6.585000,6.501000,6.578000,5.723229,31900287
2018-04-23,6.592000,6.593000,6.541000,6.582000,5.726709,21414269
2018-04-24,6.593000,6.593000,6.514000,6.582000,5.726709,24691187
2018-04-25,6.538000,6.553000,6.473000,6.553000,5.701477,17551473
2018-04-26,6.544000,6.590000,6.500000,6.542000,5.691907,12579185
2018-04-27,6.595000,6.740000,6.580000,6.687000,5.818065,34508389
2018-04-30,6.684000,6.745000,6.682000,6.730000,5.855477,23872692
2018-05-02,6.718000,6.782000,6.718000,6.765000,5.885930,13089722
2018-05-03,6.760000,6.760000,6.638000,6.666000,5.799794,21502091
2018-05-04,6.680000,6.752000,6.630000,6.742000,5.865918,15853284
2018-05-07,6.770000,6.812000,6.753000,6.788000,5.905941,13997103
2018-05-08,6.791000,6.817000,6.730000,6.756000,5.878099,14733147
2018-05-09,6.768000,6.810000,6.735000,6.806000,5.921602,13014601
2018-05-10,6.820000,6.852000,6.789000,6.852000,5.961625,11695143
2018-05-11,6.852000,6.885000,6.838000,6.854000,5.963365,10440243
2018-05-14,6.845000,6.886000,6.796000,6.833000,5.945094,11957980
2018-05-15,6.828000,6.855000,6.669000,6.729000,5.854607,23286596
2018-05-16,6.708000,6.743000,6.558000,6.620000,5.759772,26357238
2018-05-17,6.640000,6.708000,6.610000,6.707000,5.835466,21490061
2018-05-18,6.700000,6.706000,6.546000,6.580000,5.724969,32373083
2018-05-21,6.610000,6.623000,6.489000,6.508000,5.662325,25198841
2018-05-22,6.526000,6.649000,6.513000,6.615000,5.755421,16624150
2018-05-23,6.572000,6.572000,6.392000,6.467000,5.626653,35696613
2018-05-24,6.484000,6.524000,6.347000,6.386000,5.556179,20716064
2018-05-25,6.408000,6.416000,6.124000,6.208000,5.401309,38816362
2018-05-28,6.307000,6.338000,6.090000,6.134000,5.336924,25479382
2018-05-29,6.070000,6.087000,5.850000,5.878000,5.114190,49828929
2018-05-30,5.950000,6.022000,5.825000,5.916000,5.147252,38820861
2018-05-31,5.981000,6.066000,5.783000,5.839000,5.080258,54235540
2018-06-01,5.971000,6.074000,5.890000,6.018000,5.235998,45349942
2018-06-04,6.087000,6.147000,6.020000,6.057000,5.269930,24460588
2018-06-05,6.037000,6.075000,5.914000,5.915000,5.146382,24880766
2018-06-06,5.924000,5.999000,5.845000,5.993000,5.214247,30313824
2018-06-07,6.050000,6.188000,6.050000,6.114000,5.319522,28514154
2018-06-08,6.039000,6.078000,6.004000,6.078000,5.288201,23088629
2018-06-11,6.177000,6.232000,6.100000,6.206000,5.399569,32349280
2018-06-12,6.250000,6.269000,6.190000,6.190000,5.385647,18643237
2018-06-13,6.176000,6.212000,6.096000,6.100000,5.307342,50600095
2018-06-14,6.080000,6.110000,6.030000,6.094000,5.302122,24973790
2018-06-15,6.103000,6.114000,5.905000,5.977000,5.200326,74538213
2018-06-18,5.950000,6.015000,5.906000,5.919000,5.149862,16415863
2018-06-19,5.850000,5.994000,5.800000,5.961000,5.186405,22392033
2018-06-20,6.020000,6.080000,6.000000,6.010000,5.229038,27411424
2018-06-21,6.046000,6.076000,5.909000,5.972000,5.195975,30148577
2018-06-22,6.014000,6.078000,5.975000,6.060000,5.272540,16627914
2018-06-25,5.998000,6.040000,5.945000,5.955000,5.181184,18597277
2018-06-26,6.002000,6.044000,5.916000,6.014000,5.232517,19159175
2018-06-27,6.008000,6.018000,5.886000,5.968000,5.192495,47011794
2018-06-28,5.920000,6.005000,5.911000,5.966000,5.190754,14780354
2018-06-29,6.050000,6.160000,6.037000,6.074000,5.284721,24205246
2018-07-02,5.980000,5.987000,5.881000,5.946000,5.173353,25000963
2018-07-03,5.976000,6.059000,5.915000,6.020000,5.237738,17933719
2018-07-04,6.000000,6.155000,5.998000,6.136000,5.338665,19716683
2018-07-05,6.160000,6.359000,6.160000,6.309000,5.489184,23401449
2018-07-06,6.360000,6.410000,6.302000,6.369000,5.541387,25673423
2018-07-09,6.400000,6.439000,6.364000,6.368000,5.540518,12886727
2018-07-10,6.350000,6.353000,6.175000,6.212000,5.404789,30879204
2018-07-11,6.140000,6.160000,6.045000,6.045000,5.259489,27095487
2018-07-12,6.079000,6.090000,5.984000,6.057000,5.269930,14354283
2018-07-13,6.083000,6.083000,5.994000,6.033000,5.249049,19676392
2018-07-16,6.014000,6.064000,5.967000,5.993000,5.214247,12241249
2018-07-17,6.000000,6.046000,5.921000,5.935000,5.163783,30099073
2018-07-18,5.921000,6.004000,5.871000,6.004000,5.223817,18177617
2018-07-19,6.000000,6.071000,5.949000,5.976000,5.199456,18844366
2018-07-20,5.950000,5.999000,5.916000,5.971000,5.195105,18154493
2018-07-23,5.939000,6.043000,5.916000,6.026000,5.242959,12874159
2018-07-24,6.080000,6.200000,6.077000,6.156000,5.356065,24455636
2018-07-25,6.156000,6.160000,6.034000,6.048000,5.262099,33414084
2018-07-26,6.074000,6.168000,6.070000,6.121000,5.325613,17092547
2018-07-27,6.190000,6.328000,6.159000,6.201000,5.395218,19339011
2018-07-30,6.166000,6.255000,6.152000,6.228000,5.418710,14386865
2018-07-31,6.210000,6.330000,6.210000,6.286000,5.469172,19884467
2018-08-01,6.294000,6.330000,6.204000,6.224000,5.415229,12355326
2018-08-02,6.189000,6.190000,6.022000,6.050000,5.263840,40637842
2018-08-03,6.054000,6.110000,6.010000,6.063000,5.275150,11490903
2018-08-06,6.073000,6.100000,6.006000,6.041000,5.256009,10343490
2018-08-07,6.060000,6.086000,6.025000,6.040000,5.255139,12020994
2018-08-08,6.025000,6.051000,5.966000,6.002000,5.222077,11854786
2018-08-09,6.000000,6.005000,5.917000,5.947000,5.174224,17577924
2018-08-10,5.820000,5.825000,5.600000,5.640000,4.907116,62976602
2018-08-13,5.478000,5.528000,5.400000,5.458000,4.748767,47446787
2018-08-14,5.484000,5.568000,5.385000,5.453000,4.744416,33658509
2018-08-15,5.479000,5.530000,5.335000,5.399000,4.697433,29976005
2018-08-16,5.466000,5.516000,5.410000,5.487000,4.773998,25579272
2018-08-17,5.514000,5.514000,5.379000,5.440000,4.733105,23647680
2018-08-20,5.469000,5.514000,5.394000,5.416000,4.712224,15085126
2018-08-21,5.400000,5.539000,5.390000,5.496000,4.781828,13607768
2018-08-22,5.489000,5.582000,5.480000,5.551000,4.829681,24955003
2018-08-23,5.570000,5.597000,5.520000,5.522000,4.804450,12248441
2018-08-24,5.502000,5.567000,5.502000,5.533000,4.814020,10030513
2018-08-27,5.551000,5.587000,5.506000,5.571000,4.847083,8974449
2018-08-28,5.590000,5.608000,5.490000,5.490000,4.776608,25653913
2018-08-29,5.510000,5.545000,5.455000,5.533000,4.814020,20781154
2018-08-30,5.501000,5.510000,5.378000,5.381000,4.681772,34060208
2018-08-31,5.394000,5.411000,5.353000,5.370000,4.672201,27870062
2018-09-03,5.370000,5.395000,5.328000,5.354000,4.658280,15644415
2018-09-04,5.354000,5.422000,5.298000,5.368000,4.670461,21954834
2018-09-05,5.347000,5.426000,5.297000,5.363000,4.666111,50562721
2018-09-06,5.320000,5.320000,5.221000,5.228000,4.548654,26602808
2018-09-07,5.230000,5.257000,5.118000,5.180000,4.506890,32655323
2018-09-10,5.166000,5.275000,5.150000,5.199000,4.523422,18923341
2018-09-11,5.229000,5.255000,5.155000,5.209000,4.532123,18139368
2018-09-12,5.210000,5.220000,5.137000,5.215000,4.537343,15838289
2018-09-13,5.213000,5.461000,5.209000,5.438000,4.731365,41753930
2018-09-14,5.478000,5.479000,5.384000,5.449000,4.740935,21795973
2018-09-17,5.430000,5.528000,5.428000,5.503000,4.787919,20753129
2018-09-18,5.502000,5.509000,5.443000,5.486000,4.773128,23392980
2018-09-19,5.505000,5.606000,5.475000,5.596000,4.868834,30839221
2018-09-20,null,null,null,null,null,null
2018-09-21,5.742000,5.785000,5.605000,5.636000,4.903636,102356766
2018-09-24,5.600000,5.635000,5.568000,5.593000,4.866224,64075456
2018-09-25,5.630000,5.678000,5.595000,5.598000,4.870574,55871393
2018-09-26,5.601000,5.624000,5.561000,5.577000,4.852303,33099820
2018-09-27,5.536000,5.609000,5.462000,5.609000,4.880145,70833365
2018-09-28,5.548000,5.549000,5.384000,5.490000,4.776608,60517793
2018-10-01,5.477000,5.605000,5.467000,5.515000,4.798359,133000967
2018-10-02,5.458000,5.468000,5.369000,5.369000,4.671331,317105362
2018-10-03,5.426000,5.440000,5.341000,5.344000,4.649579,63634787
2018-10-04,5.345000,5.398000,5.290000,5.297000,4.608687,116536006
2018-10-05,5.300000,5.308000,5.245000,5.263000,4.579105,23148403
2018-10-08,5.200000,5.242000,5.103000,5.215000,4.625225,46150733
2018-10-09,5.242000,5.303000,5.181000,5.295000,4.696177,201365181
2018-10-10,5.257000,5.358000,5.247000,5.293000,4.694404,121994503
2018-10-11,5.193000,5.356000,5.182000,5.289000,4.690856,168796646
2018-10-12,5.370000,5.390000,5.264000,5.264000,4.668683,50955754
2018-10-15,5.249000,5.343000,5.233000,5.319000,4.717463,64930864
2018-10-16,5.346000,5.384000,5.303000,5.361000,4.754713,122234201
2018-10-17,5.380000,5.407000,5.276000,5.298000,4.698838,26164575
2018-10-18,5.280000,5.339000,5.092000,5.155000,4.572010,57601700
2018-10-19,5.130000,5.245000,5.016000,5.206000,4.617242,41425822
2018-10-22,5.285000,5.321000,5.094000,5.095000,4.518795,19954017
2018-10-23,5.020000,5.123000,5.007000,5.068000,4.494849,36343776
2018-10-24,5.077000,5.077000,4.964500,4.964500,4.403055,19857407
2018-10-25,4.985000,5.134000,4.972000,5.106000,4.528551,30572041
2018-10-26,5.072000,5.093000,5.008000,5.088000,4.512587,23175251
2018-10-29,5.168000,5.201000,5.076000,5.133000,4.552498,25115957
2018-10-30,5.200000,5.226000,4.969000,4.972000,4.409707,41159633
2018-10-31,5.016000,5.022000,4.866000,4.885000,4.332545,54935115
2018-11-01,4.895000,5.036000,4.884500,5.032000,4.462921,23516374
2018-11-02,5.094000,5.194000,5.081000,5.164000,4.579992,26953347
2018-11-05,5.166000,5.255000,5.165000,5.207000,4.618130,16550894
2018-11-06,5.199000,5.205000,5.101000,5.155000,4.572010,14127398
2018-11-07,5.400000,5.400000,5.237000,5.244000,4.650945,27906472
2018-11-08,5.267000,5.290000,5.200000,5.217000,4.626998,16788971
2018-11-09,5.050000,5.050000,4.852000,4.911500,4.356048,71288107
2018-11-12,5.025000,5.049000,4.900000,4.912500,4.356935,29175160
2018-11-13,4.925000,5.009000,4.925000,4.999500,4.434095,24532760
2018-11-14,4.974500,5.029000,4.950000,4.972000,4.409707,16353471
2018-11-15,4.993000,5.029000,4.911500,4.977000,4.414141,21685831
2018-11-16,5.003000,5.015000,4.908500,4.911000,4.355605,39648168
2018-11-19,4.921000,4.984500,4.903000,4.910500,4.355161,24517172
2018-11-20,4.900000,4.900000,4.822000,4.852000,4.303277,20910248
2018-11-21,4.880000,4.963000,4.865500,4.937500,4.379107,21182856
2018-11-22,4.900000,4.944500,4.873500,4.905500,4.350726,18136459
2018-11-23,4.923000,4.961500,4.895000,4.915500,4.359596,9740268
2018-11-26,4.961000,5.098000,4.950000,5.085000,4.509927,28658622
2018-11-27,5.020000,5.059000,4.855000,4.918500,4.362257,44196875
2018-11-28,4.925000,5.010000,4.925000,4.978000,4.415028,40259840
2018-11-29,5.030000,5.070000,4.981500,4.990000,4.425671,15393556
2018-11-30,5.003000,5.019000,4.947000,5.018000,4.450504,21913352
2018-12-03,5.100000,5.160000,5.091000,5.091000,4.515248,20507910
2018-12-04,5.056000,5.074000,4.929500,4.929500,4.372012,31396495
2018-12-05,4.888000,4.902500,4.810000,4.865000,4.314806,32526885
2018-12-06,4.812000,4.836000,4.661000,4.691000,4.160485,28858927
2018-12-07,4.721000,4.783000,4.689000,4.691000,4.160485,20132545
2018-12-10,4.676500,4.710000,4.565000,4.575000,4.057604,41842271
2018-12-11,4.598000,4.623000,4.530000,4.537500,4.024344,38137453
2018-12-12,4.520000,4.681500,4.520000,4.650000,4.124122,36528665
2018-12-13,4.707000,4.811500,4.666000,4.737000,4.201283,25129963
2018-12-14,4.702000,4.724000,4.600500,4.713000,4.179996,24974271
2018-12-17,4.705000,4.758500,4.692000,4.706000,4.173789,19564668
2018-12-18,4.702000,4.764000,4.671000,4.682500,4.152946,23963096
2018-12-19,4.705000,4.783500,4.704000,4.727500,4.192857,30431707
2018-12-20,4.650000,4.715000,4.623000,4.654000,4.127669,27462924
2018-12-21,4.633000,4.660000,4.534000,4.618500,4.096184,96489872
2018-12-24,4.574500,4.599000,4.542500,4.558000,4.042526,5652399
2018-12-27,4.600000,4.638000,4.476500,4.545000,4.030996,32726196
2018-12-28,4.558500,4.648000,4.550000,4.641000,4.116139,20924025
2018-12-31,4.635000,4.663500,4.620000,4.635500,4.111262,6885185
2019-01-02,4.573500,4.696000,4.510000,4.663500,4.136095,19834470
2019-01-03,4.626000,4.739000,4.626000,4.676000,4.147181,19019827
2019-01-04,4.738500,4.878000,4.722000,4.850500,4.301947,24676124
2019-01-07,4.883500,4.893500,4.801000,4.833500,4.286870,15376663
2019-01-08,4.860000,4.923500,4.834500,4.874500,4.323232,25603840
2019-01-09,4.920000,5.027000,4.898500,4.940500,4.381768,23501867
2019-01-10,4.908000,5.005000,4.883000,4.984000,4.420349,16193913
2019-01-11,4.980000,5.049000,4.944000,5.036000,4.466468,24160526
2019-01-14,4.999000,5.016000,4.927000,4.988500,4.424340,20986389
2019-01-15,5.013000,5.069000,4.911000,4.989500,4.425227,18600378
2019-01-16,5.013000,5.110000,5.000000,5.110000,4.532099,25342179
2019-01-17,5.065000,5.110000,5.024000,5.037000,4.467355,19652507
2019-01-18,5.089000,5.200000,5.074000,5.200000,4.611921,31302793
2019-01-21,5.200000,5.210000,5.156000,5.206000,4.617242,8285333
2019-01-22,5.155000,5.178000,5.134000,5.170000,4.585314,31732897
2019-01-23,5.158000,5.265000,5.141000,5.227000,4.635868,20085898
2019-01-24,5.247000,5.270000,5.145000,5.205000,4.616355,22846541
2019-01-25,5.253000,5.309000,5.220000,5.304000,4.704159,21265203
2019-01-28,5.275000,5.331000,5.234000,5.245000,4.651832,15830273
2019-01-29,5.256000,5.281000,5.211000,5.260000,4.665136,13877927
2019-01-30,5.270000,5.299000,5.235000,5.258000,4.663361,21445792
2019-01-31,5.284000,5.293000,5.087000,5.170000,4.585314,26593989
2019-02-01,5.205000,5.261000,5.062000,5.197000,4.609260,25487453
2019-02-04,5.178000,5.222000,5.110000,5.171000,4.586201,18914727
2019-02-05,5.183000,5.230000,5.156000,5.223000,4.632320,25543242
2019-02-06,5.171000,5.245000,5.164000,5.241000,4.648284,38241211
2019-02-07,5.210000,5.235000,5.068000,5.077000,4.502831,19900996
2019-02-08,5.070000,5.116000,5.017000,5.058000,4.485980,16812897
2019-02-11,5.102000,5.174000,5.089000,5.115000,4.536534,15736127
2019-02-12,5.165000,5.209000,5.100000,5.201000,4.612808,19759675
2019-02-13,5.189000,5.216000,5.101000,5.101000,4.524117,19557997
2019-02-14,5.122000,5.125000,4.990000,5.028000,4.459373,25569651
2019-02-15,5.025000,5.218000,4.998500,5.194000,4.606600,32310361
2019-02-18,5.208000,5.259000,5.203000,5.227000,4.635868,11667295
2019-02-19,5.200000,5.248000,5.128000,5.189000,4.602165,19183939
2019-02-20,5.199000,5.251000,5.178000,5.237000,4.644737,17642761
2019-02-21,5.245000,5.256000,5.190000,5.224000,4.633207,17236530
2019-02-22,5.210000,5.280000,5.204000,5.227000,4.635868,14998080
2019-02-25,5.265000,5.289000,5.230000,5.255000,4.660701,10919299
2019-02-26,5.228000,5.255000,5.177000,5.249000,4.655379,26476277
2019-02-27,5.232000,5.385000,5.226000,5.377000,4.768904,31576822
2019-02-28,5.344000,5.492000,5.319000,5.474000,4.854934,34997795
2019-03-01,5.496000,5.510000,5.379000,5.379000,4.770678,23937193
2019-03-04,5.422000,5.450000,5.321000,5.336000,4.732540,15456296
2019-03-05,5.338000,5.390000,5.245000,5.307000,4.706820,22738005
2019-03-06,5.300000,5.426000,5.290000,5.372000,4.764469,16851126
2019-03-07,5.388000,5.437000,5.172000,5.219000,4.628772,27831516
2019-03-08,5.165000,5.190000,5.093000,5.136000,4.555159,18920786
2019-03-11,5.172000,5.225000,5.130000,5.201000,4.612808,16758755
2019-03-12,5.233000,5.246000,5.150000,5.181000,4.595070,17263372
2019-03-13,5.191000,5.299000,5.180000,5.275000,4.678439,20829975
2019-03-14,5.275000,5.342000,5.264000,5.282000,4.684647,19468758
2019-03-15,5.299000,5.382000,5.270000,5.373000,4.765356,55042005
2019-03-18,5.397000,5.472000,5.390000,5.421000,4.807928,14839483
2019-03-19,5.439000,5.550000,5.412000,5.485000,4.864690,26046144
2019-03-20,5.470000,5.490000,5.418000,5.419000,4.806154,17012143
2019-03-21,5.388000,5.408000,5.341000,5.372000,4.764469,19350587
2019-03-22,5.406000,5.411000,5.163000,5.188000,4.601278,35078880
2019-03-25,5.163000,5.264000,5.119000,5.200000,4.611921,52417513
2019-03-26,5.213000,5.228000,5.127000,5.143000,4.561367,69252444
2019-03-27,5.165000,5.284000,5.093000,5.116000,4.537421,32475664
2019-03-28,5.070000,5.094000,5.005000,5.047000,4.476224,29680329
2019-03-29,5.096000,5.123000,5.051000,5.093000,4.517022,22807436
2019-04-01,5.197000,5.337000,5.156000,5.306000,4.705934,294978529
2019-04-02,5.310000,5.381000,5.282000,5.328000,4.725445,61395406
2019-04-03,5.407000,5.446000,5.386000,5.413000,4.800833,39446117
2019-04-04,5.406000,5.507000,5.382000,5.498000,4.876220,22119823
2019-04-05,5.501000,5.535000,5.481000,5.495000,4.873558,30178133
2019-04-08,5.340000,5.372000,5.308000,5.333000,4.871732,35377285
2019-04-09,5.319000,5.415000,5.316000,5.346000,4.883608,36343154
2019-04-10,5.363000,5.382000,5.268000,5.294000,4.836105,16391259
2019-04-11,5.318000,5.409000,5.270000,5.370000,4.905531,134610094
2019-04-12,5.368000,5.522000,5.325000,5.512000,5.035250,40437151
2019-04-15,5.510000,5.568000,5.425000,5.481000,5.006931,156296983
2019-04-16,5.494000,5.546000,5.453000,5.526000,5.048039,72093656
2019-04-17,5.546000,5.679000,5.525000,5.599000,5.114725,65910881
2019-04-18,5.620000,5.633000,5.505000,5.594000,5.110157,77415490
2019-04-23,5.577000,5.589000,5.446000,5.476000,5.002363,78353226
2019-04-24,5.450000,5.504000,5.362000,5.409000,4.941158,22100004
2019-04-25,5.415000,5.422000,5.324000,5.364000,4.900051,39551318
2019-04-26,5.375000,5.391000,5.303000,5.377000,4.911926,22605828
2019-04-29,5.396000,5.434000,5.354000,5.415000,4.946640,19724333
2019-04-30,5.385000,5.418000,5.303000,5.418000,4.949380,26498664
2019-05-02,5.410000,5.469000,5.342000,5.349000,4.886348,35493815
2019-05-03,5.374000,5.407000,5.286000,5.336000,4.874472,13377010
2019-05-06,5.230000,5.298000,5.206000,5.279000,4.822402,15400333
2019-05-07,5.256000,5.265000,5.141000,5.144000,4.699079,27880429
2019-05-08,5.155000,5.200000,5.105000,5.200000,4.750236,21814177
2019-05-09,5.128000,5.173000,5.065000,5.094000,4.653404,29929358
2019-05-10,5.138000,5.158000,5.040000,5.078000,4.638788,14640973
2019-05-13,5.084000,5.093000,4.966500,4.982500,4.551548,22476479
2019-05-14,5.023000,5.083000,5.001000,5.083000,4.643355,18607230
2019-05-15,5.064000,5.117000,5.008000,5.091000,4.650663,64276239
2019-05-16,5.076000,5.192000,5.045000,5.192000,4.742928,19089404
2019-05-17,5.150000,5.179000,5.090000,5.152000,4.706387,31836316
2019-05-20,5.130000,5.207000,5.053000,5.074000,4.635134,20240369
2019-05-21,5.108000,5.148000,5.071000,5.117000,4.674415,14242427
2019-05-22,5.115000,5.140000,5.000000,5.026000,4.591285,22571724
2019-05-23,4.990000,5.026000,4.955500,4.973500,4.543326,41055174
2019-05-24,4.991500,5.050000,4.969000,5.024000,4.589458,26447612
2019-05-27,5.083000,5.097000,5.011000,5.036000,4.600420,6602808
2019-05-28,5.041000,5.047000,4.956000,5.047000,4.610469,22878669
2019-05-29,4.996000,5.028000,4.948000,4.996500,4.564337,21105010
2019-05-30,5.049000,5.093000,5.033000,5.075000,4.636047,12321189
2019-05-31,4.923000,4.949500,4.843500,4.867500,4.446494,50629127
2019-06-03,4.817500,4.865500,4.778000,4.862000,4.441470,22424329
2019-06-04,4.843500,5.016000,4.840000,5.010000,4.576670,28187482
2019-06-05,5.000000,5.017000,4.905000,4.980000,4.549264,51910630
2019-06-06,4.960000,5.079000,4.896000,4.944500,4.516834,30595338
2019-06-07,4.949500,4.974500,4.880000,4.923000,4.497194,29437856
2019-06-10,5.015000,5.080000,4.989500,5.068000,4.629653,19201699
2019-06-11,5.041000,5.062000,5.000000,5.000000,4.567534,15871570
2019-06-12,4.950000,4.960500,4.878000,4.938500,4.511353,20577179
2019-06-13,4.920000,4.968000,4.894500,4.914500,4.489429,14040688
2019-06-14,4.905000,4.915500,4.861500,4.878500,4.456543,13663826
2019-06-17,4.917500,4.939000,4.866500,4.866500,4.445581,18138012
2019-06-18,4.861000,4.922000,4.800500,4.902000,4.478010,24139843
2019-06-19,4.921000,5.010000,4.892000,5.010000,4.576670,66346353
2019-06-20,5.010000,5.029000,4.939000,4.939000,4.511811,27200957
2019-06-21,4.960000,5.014000,4.891000,4.917500,4.492170,142298038
2019-06-24,4.921000,4.974000,4.882500,4.917000,4.491713,11181919
2019-06-25,4.887000,4.893000,4.831000,4.878000,4.456086,35919204
2019-06-26,4.860500,4.930000,4.834000,4.894500,4.471159,19973132
2019-06-27,4.912500,4.972000,4.865000,4.903000,4.478924,15790997
2019-06-28,4.910500,4.934000,4.888000,4.917000,4.491713,13813382
2019-07-01,4.981000,5.026000,4.972500,4.973500,4.543326,18808913
2019-07-02,4.976500,4.992000,4.888000,4.930000,4.503589,16388393
2019-07-03,4.903000,5.027000,4.886000,5.027000,4.592199,14669463
2019-07-04,5.009000,5.098000,5.009000,5.087000,4.647009,21757370
2019-07-05,5.083000,5.135000,5.034000,5.078000,4.638788,15022491
2019-07-08,5.050000,5.082000,4.961000,4.985000,4.553832,15708142
2019-07-09,4.965000,4.972500,4.910500,4.951000,4.522772,42699352
2019-07-10,4.930000,5.004000,4.888000,4.944000,4.516378,28339432
2019-07-11,4.962500,4.973500,4.882500,4.930000,4.503589,26454725
2019-07-12,4.952000,4.985000,4.897500,4.897500,4.473900,23630590
2019-07-15,4.915000,4.941000,4.873000,4.925500,4.499478,14828628
2019-07-16,4.947500,5.008000,4.913500,4.971000,4.541043,30729369
2019-07-17,4.952000,4.965500,4.900000,4.905000,4.480751,22412190
2019-07-18,4.879000,4.894500,4.812000,4.855500,4.435533,35820658
